studio_id,game_id,game_name,game_type,session_id,player_id,session_start,session_end,duration_minutes,event_type,event_timestamp,device_type,region,client_version,level,score,kills,deaths,items_collected,match_outcome,retention_day1,retention_day7,monetized,in_game_currency_earned,in_game_currency_spent
Studio_2,SPG_3,SinglePlayerGame_3,singleplayer,e4bf3078-acda-4f93-a92d-c38ca08829e3,player_66,2025-04-29T12:01:00.212184,2025-04-29T13:04:00.212184,63,match_start,2025-04-29T12:59:00.212184,Console,AF,1.0,22.0,1648.0,,,46.0,,1,0,1,3702,4993
Studio_2,SPG_1,SinglePlayerGame_1,singleplayer,f5a3d1f8-533a-4f06-9037-6a2baac414cb,player_32,2025-04-15T20:01:00.212282,2025-04-15T20:39:00.212282,38,match_end,2025-04-15T20:02:00.212282,Console,AS,1.1,39.0,8199.0,,,20.0,,1,1,0,4163,3516
Studio_1,MPG_5,MultiPlayerGame_5,multiplayer,ebbc3cd4-fe93-4864-806d-eb712cd8450d,player_26,2025-04-16T21:01:00.212372,2025-04-16T22:03:00.212372,62,logout,2025-04-16T21:35:00.212372,PC,EU,1.1,,,13.0,14.0,,loss,1,0,1,2465,1876
Studio_3,SPG_5,SinglePlayerGame_5,singleplayer,7e150592-7b54-4ade-9067-eeb6f1fd814c,player_80,2025-04-03T07:01:00.212456,2025-04-03T08:17:00.212456,76,match_start,2025-04-03T08:14:00.212456,Console,NA,1.2,33.0,5918.0,,,0.0,,0,0,0,170,3743
Studio_3,MPG_2,MultiPlayerGame_2,multiplayer,e4feaa7b-60ac-4963-9dae-9c9bc2f05d18,player_38,2025-04-23T18:01:00.212522,2025-04-23T18:56:00.212522,55,level_complete,2025-04-23T18:07:00.212522,PC,NA,1.2,,,12.0,26.0,,draw,1,0,1,854,4976
Studio_3,SPG_5,SinglePlayerGame_5,singleplayer,d962559a-a4d8-4893-9f0a-d616e634355c,player_44,2025-04-25T03:01:00.212650,2025-04-25T03:15:00.212650,14,purchase,2025-04-25T03:13:00.212650,PC,AS,1.2,42.0,6761.0,,,4.0,,1,0,1,604,736
Studio_2,MPG_4,MultiPlayerGame_4,multiplayer,ec90475f-09c0-4881-a0d8-3aa41cb8163d,player_32,2025-04-13T22:01:00.212794,2025-04-13T23:05:00.212794,64,match_start,2025-04-13T22:25:00.212794,Console,AS,1.0,,,27.0,6.0,,loss,0,0,1,4441,4978
Studio_2,SPG_2,SinglePlayerGame_2,singleplayer,d0398657-bd09-4bea-8468-ad97f19aaaa8,player_16,2025-04-18T08:01:00.212893,2025-04-18T08:30:00.212893,29,match_end,2025-04-18T08:12:00.212893,Console,SA,1.0,46.0,8723.0,,,3.0,,0,0,1,3848,4523
Studio_3,SPG_5,SinglePlayerGame_5,singleplayer,8b705e85-536a-4a28-a17d-bf1bb751bfb9,player_25,2025-04-24T21:01:00.213061,2025-04-24T22:28:00.213061,87,match_start,2025-04-24T21:15:00.213061,Console,EU,1.0,27.0,135.0,,,43.0,,0,0,1,887,3032
Studio_5,SPG_1,SinglePlayerGame_1,singleplayer,18666e06-56f1-4040-9825-6e36b8960cad,player_13,2025-04-16T07:01:00.213168,2025-04-16T08:36:00.213168,95,logout,2025-04-16T08:27:00.213168,Console,SA,1.0,13.0,4636.0,,,48.0,,0,1,0,4730,990
Studio_2,MPG_1,MultiPlayerGame_1,multiplayer,5f355d51-5b69-446f-af46-8ffbfd965699,player_68,2025-04-18T06:01:00.213239,2025-04-18T06:12:00.213239,11,level_complete,2025-04-18T06:05:00.213239,Console,NA,1.1,,,27.0,16.0,,draw,0,0,1,1125,4953
Studio_2,MPG_5,MultiPlayerGame_5,multiplayer,ab35c3fe-8725-44e5-a411-1415c0b7f0d8,player_51,2025-04-07T23:01:00.213297,2025-04-08T00:56:00.213297,115,level_start,2025-04-08T00:20:00.213297,PC,AF,1.1,,,25.0,13.0,,win,1,0,1,692,11
Studio_3,MPG_5,MultiPlayerGame_5,multiplayer,a00d4ea9-836f-44d1-b5d7-b019a5ad3452,player_66,2025-04-30T20:01:00.213355,2025-04-30T21:51:00.213355,110,purchase,2025-04-30T21:37:00.213355,Console,AS,1.2,,,20.0,7.0,,draw,1,0,0,3270,1573
Studio_1,MPG_5,MultiPlayerGame_5,multiplayer,55119791-28b2-4d63-b167-5772988fce5c,player_53,2025-04-11T17:01:00.213401,2025-04-11T18:32:00.213401,91,level_complete,2025-04-11T17:44:00.213401,PC,AF,1.1,,,24.0,6.0,,draw,1,1,1,175,4107
Studio_2,SPG_5,SinglePlayerGame_5,singleplayer,c360c09c-7aea-426b-b4d6-aa3244b494da,player_92,2025-04-06T17:01:00.213486,2025-04-06T17:40:00.213486,39,level_complete,2025-04-06T17:11:00.213486,Mobile,AS,1.1,5.0,8669.0,,,6.0,,1,0,0,1702,4088
Studio_3,MPG_2,MultiPlayerGame_2,multiplayer,a043f814-c5d1-4a81-bf15-9cdcc2291277,player_26,2025-04-24T16:01:00.213553,2025-04-24T16:56:00.213553,55,login,2025-04-24T16:51:00.213553,PC,EU,1.0,,,24.0,1.0,,win,1,0,0,2375,1501
Studio_1,MPG_1,MultiPlayerGame_1,multiplayer,6ae93d4c-fe94-486c-bd52-0fb4888d4389,player_21,2025-04-15T19:01:00.213637,2025-04-15T19:12:00.213637,11,login,2025-04-15T19:03:00.213637,PC,NA,1.1,,,14.0,29.0,,draw,1,1,0,3157,2796
Studio_2,MPG_2,MultiPlayerGame_2,multiplayer,baf3b3c7-5af6-4330-8e83-19ee836528d8,player_80,2025-04-10T06:01:00.213717,2025-04-10T06:19:00.213717,18,level_complete,2025-04-10T06:12:00.213717,PC,NA,1.2,,,15.0,13.0,,draw,1,1,1,3836,827
Studio_3,SPG_2,SinglePlayerGame_2,singleplayer,84d72528-0f10-429f-9460-bcbf4d3c2d2b,player_43,2025-04-10T08:01:00.213792,2025-04-10T09:17:00.213792,76,logout,2025-04-10T08:55:00.213792,Console,SA,1.0,3.0,4786.0,,,18.0,,1,1,0,1168,1622
Studio_1,MPG_4,MultiPlayerGame_4,multiplayer,20e5b61f-a583-487d-90df-5d9a35918b96,player_5,2025-04-14T05:01:00.213851,2025-04-14T06:17:00.213851,76,logout,2025-04-14T05:27:00.213851,Console,SA,1.0,,,12.0,21.0,,loss,1,0,0,1206,1181
Studio_1,SPG_3,SinglePlayerGame_3,singleplayer,66f1e585-3178-4a8f-bfcf-b61e5de28aea,player_51,2025-04-22T05:01:00.213916,2025-04-22T06:56:00.213916,115,purchase,2025-04-22T06:39:00.213916,PC,SA,1.2,2.0,53.0,,,44.0,,0,1,1,3018,4015
Studio_1,SPG_2,SinglePlayerGame_2,singleplayer,9b34bcdd-f36d-456c-a0be-520916364fac,player_52,2025-04-15T17:01:00.213979,2025-04-15T18:20:00.213979,79,logout,2025-04-15T17:05:00.213979,Mobile,AF,1.2,47.0,7969.0,,,32.0,,1,0,1,1563,1476
Studio_3,MPG_3,MultiPlayerGame_3,multiplayer,36cb8306-3818-4ba0-94f8-33a64fd4c3de,player_27,2025-04-20T07:01:00.214041,2025-04-20T07:19:00.214041,18,logout,2025-04-20T07:03:00.214041,Console,NA,1.2,,,17.0,1.0,,draw,0,1,1,2714,3581
Studio_5,MPG_1,MultiPlayerGame_1,multiplayer,065f273c-1c2d-4f42-8b3a-e2aaac97f9ca,player_32,2025-04-09T21:01:00.214099,2025-04-09T21:08:00.214099,7,match_end,2025-04-09T21:04:00.214099,Mobile,SA,1.0,,,29.0,24.0,,draw,1,0,1,3181,1632
Studio_5,SPG_4,SinglePlayerGame_4,singleplayer,1f96ed7a-9575-4dbe-8cd3-d3be98be68f4,player_32,2025-04-13T08:01:00.214161,2025-04-13T09:05:00.214161,64,match_start,2025-04-13T08:22:00.214161,PC,SA,1.2,30.0,3139.0,,,28.0,,1,1,0,4376,3463
Studio_5,MPG_2,MultiPlayerGame_2,multiplayer,15e5650e-6bb0-40bd-8ccf-822d4909e278,player_21,2025-04-27T18:01:00.214292,2025-04-27T19:06:00.214292,65,match_end,2025-04-27T18:26:00.214292,Console,SA,1.0,,,8.0,11.0,,draw,1,1,1,2889,1166
Studio_2,SPG_1,SinglePlayerGame_1,singleplayer,8b742b02-7e1d-45de-a3e0-5e166ad8dc3b,player_59,2025-04-17T11:01:00.214414,2025-04-17T11:16:00.214414,15,logout,2025-04-17T11:01:00.214414,PC,AS,1.2,29.0,116.0,,,47.0,,0,0,1,4222,3989
Studio_5,SPG_5,SinglePlayerGame_5,singleplayer,93750187-e1fa-4436-a7c1-1ceac3fa0d52,player_70,2025-04-10T04:01:00.214467,2025-04-10T05:35:00.214467,94,purchase,2025-04-10T04:02:00.214467,PC,AS,1.1,23.0,6506.0,,,21.0,,1,0,1,2572,2321
Studio_4,MPG_1,MultiPlayerGame_1,multiplayer,ebe1384b-5514-40ce-92af-f1f7f49f8b73,player_77,2025-04-07T09:01:00.214558,2025-04-07T10:36:00.214558,95,logout,2025-04-07T10:07:00.214558,Mobile,NA,1.0,,,0.0,21.0,,draw,1,0,0,4778,1105
Studio_5,MPG_5,MultiPlayerGame_5,multiplayer,60c31e86-973f-4e38-851e-17a16a35772d,player_89,2025-04-02T20:01:00.214633,2025-04-02T20:23:00.214633,22,match_start,2025-04-02T20:12:00.214633,PC,SA,1.0,,,12.0,5.0,,loss,0,1,1,1995,3947
Studio_1,SPG_5,SinglePlayerGame_5,singleplayer,db6d198e-a40e-4c57-ad84-583689d04c4a,player_26,2025-04-09T06:01:00.214679,2025-04-09T06:49:00.214679,48,match_start,2025-04-09T06:45:00.214679,Mobile,AF,1.2,14.0,9241.0,,,38.0,,0,1,0,4556,4705
Studio_5,SPG_2,SinglePlayerGame_2,singleplayer,fb6f6e18-300a-4787-937f-f562713f4a8b,player_53,2025-04-03T08:01:00.214739,2025-04-03T08:21:00.214739,20,purchase,2025-04-03T08:04:00.214739,PC,AF,1.2,26.0,9068.0,,,37.0,,0,0,0,155,4791
Studio_4,SPG_3,SinglePlayerGame_3,singleplayer,067325ab-985f-4103-84a0-cd3aacb3991a,player_21,2025-04-27T22:01:00.214800,2025-04-27T23:20:00.214800,79,purchase,2025-04-27T23:16:00.214800,Mobile,EU,1.0,23.0,8484.0,,,47.0,,1,0,0,484,106
Studio_1,MPG_3,MultiPlayerGame_3,multiplayer,0e9c8951-6042-4e2f-9158-3a80ad39407a,player_51,2025-04-19T20:01:00.214893,2025-04-19T21:50:00.214893,109,logout,2025-04-19T20:53:00.214893,Console,NA,1.1,,,21.0,12.0,,loss,1,0,1,3751,1145
Studio_2,MPG_4,MultiPlayerGame_4,multiplayer,0edbb8b9-df90-4142-93b4-03f4f5ba6f05,player_3,2025-04-14T09:01:00.214964,2025-04-14T10:34:00.214964,93,level_complete,2025-04-14T10:00:00.214964,Mobile,SA,1.2,,,11.0,12.0,,loss,0,0,1,1939,4857
Studio_1,SPG_4,SinglePlayerGame_4,singleplayer,42d6a689-1649-420b-9b00-21a2a4c82aa4,player_23,2025-04-25T16:01:00.215040,2025-04-25T16:18:00.215040,17,logout,2025-04-25T16:04:00.215040,Console,AS,1.1,39.0,3661.0,,,48.0,,1,0,0,4846,626
Studio_3,SPG_2,SinglePlayerGame_2,singleplayer,fa93d0f6-4f9a-48df-9b89-3d6f920bd7e9,player_7,2025-04-23T20:01:00.215090,2025-04-23T21:57:00.215090,116,level_start,2025-04-23T21:45:00.215090,Console,SA,1.2,1.0,3379.0,,,20.0,,0,1,1,2033,1839
Studio_5,MPG_1,MultiPlayerGame_1,multiplayer,d55b058a-dd78-47b8-9af9-d4ddb0602bb4,player_20,2025-04-04T11:01:00.215402,2025-04-04T12:48:00.215402,107,login,2025-04-04T11:28:00.215402,PC,AS,1.2,,,1.0,1.0,,win,1,0,1,1433,2135
Studio_4,SPG_1,SinglePlayerGame_1,singleplayer,d8f9b617-7f6c-42b7-b888-355741853840,player_58,2025-04-29T21:01:00.215513,2025-04-29T21:16:00.215513,15,match_end,2025-04-29T21:12:00.215513,Mobile,AF,1.1,5.0,3726.0,,,37.0,,0,0,0,3002,883
Studio_3,SPG_2,SinglePlayerGame_2,singleplayer,90fe14cd-bdd3-4ce7-b487-7907da4dbe01,player_94,2025-04-15T03:01:00.215572,2025-04-15T03:58:00.215572,57,match_start,2025-04-15T03:36:00.215572,Mobile,NA,1.2,42.0,5504.0,,,13.0,,1,1,0,382,4012
Studio_1,MPG_3,MultiPlayerGame_3,multiplayer,3fced60e-7909-46ee-adec-da1502577a95,player_44,2025-04-04T02:01:00.215642,2025-04-04T03:46:00.215642,105,match_end,2025-04-04T02:38:00.215642,Console,AF,1.1,,,13.0,26.0,,draw,0,1,1,2941,2088
Studio_5,MPG_2,MultiPlayerGame_2,multiplayer,af25b9c0-8c1e-4fea-bcab-e062f115e82d,player_92,2025-04-02T20:01:00.215709,2025-04-02T20:14:00.215709,13,match_end,2025-04-02T20:11:00.215709,Mobile,EU,1.2,,,27.0,14.0,,draw,1,1,0,768,2649
Studio_2,MPG_2,MultiPlayerGame_2,multiplayer,9e7a619b-d071-4d3d-9bc8-7021ca23eb85,player_52,2025-04-03T23:01:00.215786,2025-04-03T23:13:00.215786,12,match_end,2025-04-03T23:11:00.215786,Mobile,AS,1.2,,,7.0,2.0,,loss,1,1,0,2172,768
Studio_4,SPG_2,SinglePlayerGame_2,singleplayer,cb54cf5e-2dda-45e5-ba98-091a2128b9f3,player_10,2025-04-26T21:01:00.215861,2025-04-26T22:06:00.215861,65,purchase,2025-04-26T21:18:00.215861,Console,EU,1.0,26.0,9733.0,,,42.0,,1,0,0,2213,2165
Studio_5,SPG_3,SinglePlayerGame_3,singleplayer,9d81fe34-c9dd-4b8a-ad0c-a16cda7d0383,player_13,2025-04-19T18:01:00.215925,2025-04-19T19:36:00.215925,95,level_start,2025-04-19T19:33:00.215925,Console,AF,1.2,17.0,7320.0,,,13.0,,0,0,0,4845,4394
Studio_2,MPG_1,MultiPlayerGame_1,multiplayer,c805d3fd-27b9-49b9-a6dc-856ee6dafc3b,player_46,2025-04-19T15:01:00.216005,2025-04-19T15:33:00.216005,32,purchase,2025-04-19T15:33:00.216005,PC,EU,1.0,,,25.0,11.0,,draw,1,0,0,1708,221
Studio_5,SPG_3,SinglePlayerGame_3,singleplayer,2f3f4d19-a8a7-40d6-8395-fb7fdf7c6f6d,player_14,2025-04-28T22:01:00.216062,2025-04-28T23:08:00.216062,67,level_complete,2025-04-28T22:23:00.216062,Console,SA,1.0,1.0,3103.0,,,23.0,,1,1,1,3532,952
Studio_2,SPG_1,SinglePlayerGame_1,singleplayer,39390698-7554-4236-b2e4-18b6192012eb,player_61,2025-04-18T19:01:00.216119,2025-04-18T20:17:00.216119,76,logout,2025-04-18T19:04:00.216119,Mobile,AS,1.2,20.0,9287.0,,,23.0,,1,0,0,3661,2580
Studio_4,SPG_2,SinglePlayerGame_2,singleplayer,7d8f5ac2-9671-4dab-8c1a-e87d23866919,player_8,2025-04-01T09:01:00.216174,2025-04-01T09:08:00.216174,7,logout,2025-04-01T09:02:00.216174,Console,AS,1.0,28.0,5701.0,,,9.0,,0,1,1,282,2455
Studio_2,MPG_2,MultiPlayerGame_2,multiplayer,73084ab0-690b-4a11-b251-77373c309ff3,player_96,2025-04-04T12:01:00.216235,2025-04-04T13:42:00.216235,101,level_complete,2025-04-04T12:41:00.216235,Mobile,AS,1.0,,,25.0,23.0,,draw,1,1,0,1279,600
Studio_1,MPG_3,MultiPlayerGame_3,multiplayer,c509c78c-6b30-439f-8f74-1f1d362d4a49,player_61,2025-04-11T01:01:00.216294,2025-04-11T02:42:00.216294,101,purchase,2025-04-11T02:24:00.216294,Console,AS,1.2,,,21.0,11.0,,loss,0,1,0,3768,2392
Studio_5,MPG_5,MultiPlayerGame_5,multiplayer,7c1cab57-99db-4db4-8241-a7c219c247d7,player_100,2025-04-24T01:01:00.216350,2025-04-24T01:15:00.216350,14,match_end,2025-04-24T01:12:00.216350,Mobile,AS,1.1,,,25.0,14.0,,draw,1,1,1,3866,888
Studio_4,MPG_5,MultiPlayerGame_5,multiplayer,f908b887-4724-4223-8717-f242b57ede40,player_90,2025-04-19T14:01:00.216539,2025-04-19T16:01:00.216539,120,level_start,2025-04-19T15:26:00.216539,Mobile,AS,1.1,,,3.0,9.0,,draw,0,0,0,387,3171
Studio_5,SPG_5,SinglePlayerGame_5,singleplayer,611a369c-54d7-4740-895d-d27dbff2ce61,player_32,2025-04-02T21:01:00.216646,2025-04-02T22:36:00.216646,95,match_start,2025-04-02T22:33:00.216646,PC,AF,1.2,50.0,457.0,,,0.0,,0,0,1,3889,1900
Studio_2,SPG_3,SinglePlayerGame_3,singleplayer,a760613d-c9ad-4895-9eb7-e89eb1e0fdf8,player_53,2025-04-28T05:01:00.216832,2025-04-28T05:27:00.216832,26,logout,2025-04-28T05:25:00.216832,Mobile,AS,1.1,2.0,8490.0,,,3.0,,0,1,0,3293,2629
Studio_2,SPG_1,SinglePlayerGame_1,singleplayer,ae9abc16-9bed-420e-977e-95ebf35540e8,player_13,2025-04-04T21:01:00.216916,2025-04-04T21:52:00.216916,51,login,2025-04-04T21:31:00.216916,Mobile,SA,1.2,31.0,2638.0,,,8.0,,0,0,0,3840,2433
Studio_4,SPG_5,SinglePlayerGame_5,singleplayer,84f6fb03-c033-490e-86f5-eea685a0f301,player_46,2025-05-01T10:01:00.216976,2025-05-01T11:24:00.216976,83,match_end,2025-05-01T10:24:00.216976,Mobile,NA,1.0,9.0,1127.0,,,0.0,,1,1,0,2736,1932
Studio_2,SPG_5,SinglePlayerGame_5,singleplayer,6e3fe9ca-3021-4b05-b7d0-159f0408db6e,player_75,2025-04-17T00:01:00.217025,2025-04-17T00:33:00.217025,32,login,2025-04-17T00:05:00.217025,Mobile,AF,1.1,48.0,2147.0,,,27.0,,1,1,0,4276,2772
Studio_5,MPG_2,MultiPlayerGame_2,multiplayer,e325406e-420d-4df9-ba2d-bb14435de3c5,player_47,2025-04-30T02:01:00.217120,2025-04-30T02:56:00.217120,55,purchase,2025-04-30T02:14:00.217120,PC,AS,1.0,,,26.0,19.0,,draw,0,1,1,4916,3349
Studio_5,MPG_3,MultiPlayerGame_3,multiplayer,77b96dcd-4fac-4b63-98c4-2bccac74d1ec,player_8,2025-04-24T05:01:00.217191,2025-04-24T06:39:00.217191,98,level_complete,2025-04-24T06:24:00.217191,Console,AF,1.1,,,12.0,8.0,,win,0,0,1,2555,3716
Studio_1,SPG_4,SinglePlayerGame_4,singleplayer,6df79535-8397-4191-8078-6e520982d511,player_5,2025-04-11T10:01:00.217259,2025-04-11T10:43:00.217259,42,purchase,2025-04-11T10:12:00.217259,Console,AS,1.0,36.0,6961.0,,,13.0,,0,1,1,2684,2350
Studio_3,SPG_4,SinglePlayerGame_4,singleplayer,93537c2e-606c-4c93-8c86-96d77036cbf5,player_13,2025-03-31T22:01:00.217300,2025-03-31T22:44:00.217300,43,level_complete,2025-03-31T22:09:00.217300,PC,EU,1.1,6.0,68.0,,,23.0,,0,1,0,1940,4088
Studio_3,MPG_1,MultiPlayerGame_1,multiplayer,5ed2a890-299d-4618-877d-85c7fcabd307,player_88,2025-04-06T00:01:00.217350,2025-04-06T01:35:00.217350,94,level_complete,2025-04-06T00:03:00.217350,Console,EU,1.0,,,17.0,26.0,,loss,0,0,1,4686,3085
Studio_4,MPG_1,MultiPlayerGame_1,multiplayer,4aabd5ba-be69-4bb5-afea-f12ba26337fa,player_82,2025-04-16T13:01:00.217391,2025-04-16T14:39:00.217391,98,level_start,2025-04-16T13:14:00.217391,PC,SA,1.0,,,16.0,12.0,,draw,0,1,1,3329,2135
Studio_4,SPG_2,SinglePlayerGame_2,singleplayer,dfa57e25-8ceb-4101-a36a-a3bed031d4d0,player_24,2025-04-16T19:01:00.217433,2025-04-16T20:10:00.217433,69,logout,2025-04-16T19:21:00.217433,PC,NA,1.1,28.0,7285.0,,,29.0,,0,1,1,870,103
Studio_5,SPG_2,SinglePlayerGame_2,singleplayer,4c462e9b-ceb9-463a-8df4-30cbba8cb0e0,player_58,2025-04-05T04:01:00.217605,2025-04-05T04:31:00.217605,30,logout,2025-04-05T04:10:00.217605,Mobile,AF,1.1,23.0,2014.0,,,19.0,,0,0,1,2523,201
Studio_2,MPG_5,MultiPlayerGame_5,multiplayer,2201299f-9612-4aed-921e-5dbbbc96d298,player_8,2025-04-02T02:01:00.217702,2025-04-02T03:07:00.217702,66,purchase,2025-04-02T03:07:00.217702,Console,AS,1.0,,,10.0,27.0,,loss,1,1,1,1019,4423
Studio_2,SPG_5,SinglePlayerGame_5,singleplayer,54830636-4097-4dee-8d54-5c4e12e502e6,player_80,2025-04-11T05:01:00.217769,2025-04-11T06:52:00.217769,111,purchase,2025-04-11T06:27:00.217769,Console,EU,1.0,8.0,9252.0,,,14.0,,1,0,1,1709,275
Studio_1,SPG_2,SinglePlayerGame_2,singleplayer,41ae80fa-44cc-4b10-916c-18d413eb6b59,player_76,2025-04-17T18:01:00.217850,2025-04-17T19:32:00.217850,91,match_end,2025-04-17T19:05:00.217850,PC,SA,1.0,33.0,5111.0,,,20.0,,0,0,1,1689,2922
Studio_3,SPG_3,SinglePlayerGame_3,singleplayer,03814fe6-760a-49fe-8883-1e7883d43a50,player_13,2025-04-06T18:01:00.217929,2025-04-06T18:31:00.217929,30,logout,2025-04-06T18:08:00.217929,Mobile,EU,1.2,18.0,5472.0,,,35.0,,0,0,0,4263,109
Studio_3,MPG_1,MultiPlayerGame_1,multiplayer,b946790b-681e-4ee4-9eef-4b8563e6c51d,player_94,2025-04-17T15:01:00.218010,2025-04-17T15:44:00.218010,43,login,2025-04-17T15:28:00.218010,PC,SA,1.0,,,23.0,3.0,,loss,1,0,1,3953,1169
Studio_2,SPG_5,SinglePlayerGame_5,singleplayer,e58f3e48-36c2-4a59-8200-081ef057fffc,player_50,2025-04-24T15:01:00.218049,2025-04-24T15:17:00.218049,16,login,2025-04-24T15:07:00.218049,Console,EU,1.0,10.0,7162.0,,,33.0,,0,1,0,3776,1275
Studio_1,MPG_4,MultiPlayerGame_4,multiplayer,b77f5ace-4a86-45b7-8ac9-b7394638c5bc,player_4,2025-04-02T03:01:00.218086,2025-04-02T03:32:00.218086,31,match_end,2025-04-02T03:24:00.218086,Mobile,EU,1.0,,,8.0,5.0,,loss,0,0,0,930,3767
Studio_2,MPG_4,MultiPlayerGame_4,multiplayer,c04adcb6-7a7a-402c-9b4e-523818c39fa7,player_58,2025-04-23T02:01:00.218126,2025-04-23T03:29:00.218126,88,login,2025-04-23T02:44:00.218126,Console,AF,1.1,,,25.0,17.0,,draw,1,1,0,272,513
Studio_2,MPG_5,MultiPlayerGame_5,multiplayer,d52ea421-cf90-431d-a826-2b47653f9962,player_53,2025-04-05T20:01:00.218207,2025-04-05T20:18:00.218207,17,match_end,2025-04-05T20:01:00.218207,Console,NA,1.2,,,13.0,20.0,,win,1,1,0,541,2075
Studio_3,MPG_1,MultiPlayerGame_1,multiplayer,9515ba69-a2aa-41d0-a227-55bb766dddd0,player_96,2025-04-29T04:01:00.218268,2025-04-29T05:20:00.218268,79,level_start,2025-04-29T05:03:00.218268,Mobile,SA,1.1,,,26.0,24.0,,draw,1,0,0,2606,2834
Studio_2,MPG_3,MultiPlayerGame_3,multiplayer,c723ef67-d215-4519-8ca4-bd2002d3b404,player_68,2025-04-24T15:01:00.218340,2025-04-24T16:12:00.218340,71,match_end,2025-04-24T15:26:00.218340,Mobile,AS,1.1,,,3.0,16.0,,loss,1,0,0,133,4407
Studio_3,SPG_5,SinglePlayerGame_5,singleplayer,b9e0a0df-52c0-4dbd-804e-ef2c6bb8311b,player_43,2025-04-03T11:01:00.218388,2025-04-03T12:04:00.218388,63,level_start,2025-04-03T12:02:00.218388,PC,NA,1.2,38.0,4840.0,,,36.0,,0,1,0,419,2329
Studio_2,MPG_3,MultiPlayerGame_3,multiplayer,75b86b7a-424a-40ed-a654-3739d35d067c,player_35,2025-04-23T05:01:00.218425,2025-04-23T06:44:00.218425,103,match_start,2025-04-23T06:13:00.218425,Console,EU,1.0,,,21.0,12.0,,win,1,0,1,2587,3856
Studio_3,MPG_5,MultiPlayerGame_5,multiplayer,52866cf5-7da1-4e10-aa9f-25fe3b1a348a,player_6,2025-04-09T21:01:00.218473,2025-04-09T21:41:00.218473,40,level_start,2025-04-09T21:22:00.218473,Mobile,AF,1.1,,,1.0,7.0,,win,0,0,0,4400,1427
Studio_1,MPG_3,MultiPlayerGame_3,multiplayer,4f744233-6b26-4c01-9324-05daf68f7d2c,player_97,2025-04-29T06:01:00.218517,2025-04-29T06:28:00.218517,27,level_start,2025-04-29T06:28:00.218517,Console,SA,1.2,,,5.0,5.0,,win,1,1,1,215,2913
Studio_5,MPG_3,MultiPlayerGame_3,multiplayer,7529a518-8b43-4aa7-ac6b-de53a8936d1c,player_53,2025-04-17T16:01:00.218576,2025-04-17T16:47:00.218576,46,login,2025-04-17T16:16:00.218576,PC,NA,1.1,,,4.0,9.0,,draw,0,0,0,2770,3597
Studio_2,MPG_1,MultiPlayerGame_1,multiplayer,aafad5c6-36be-403a-b43b-5de837ee11b5,player_75,2025-04-15T00:01:00.218657,2025-04-15T01:14:00.218657,73,level_complete,2025-04-15T00:08:00.218657,Console,NA,1.2,,,3.0,11.0,,draw,0,1,1,3895,4047
Studio_5,SPG_5,SinglePlayerGame_5,singleplayer,a0e467e9-c281-4c13-bc7f-d193d0235e05,player_14,2025-04-08T16:01:00.218697,2025-04-08T17:06:00.218697,65,level_complete,2025-04-08T17:06:00.218697,Mobile,EU,1.1,38.0,1717.0,,,47.0,,1,0,1,4134,2021
Studio_4,MPG_4,MultiPlayerGame_4,multiplayer,f107b1d2-8685-4278-9443-d1b621fd87aa,player_37,2025-04-25T02:01:00.218737,2025-04-25T03:20:00.218737,79,purchase,2025-04-25T02:21:00.218737,Mobile,SA,1.1,,,28.0,26.0,,loss,0,0,0,4445,2320
Studio_2,SPG_1,SinglePlayerGame_1,singleplayer,b75a1260-6107-4128-ad86-248e4775918a,player_33,2025-04-09T12:01:00.218781,2025-04-09T13:39:00.218781,98,logout,2025-04-09T13:00:00.218781,Mobile,SA,1.1,45.0,375.0,,,30.0,,1,0,0,3703,1288
Studio_4,SPG_5,SinglePlayerGame_5,singleplayer,b5cd7710-208e-48fe-8025-e979bc23f207,player_35,2025-04-06T18:01:00.218830,2025-04-06T19:57:00.218830,116,level_complete,2025-04-06T19:53:00.218830,Console,NA,1.1,35.0,3641.0,,,38.0,,1,1,1,2713,947
Studio_3,MPG_4,MultiPlayerGame_4,multiplayer,8257cc8c-d7a3-401d-a4ce-f5d09e5b4281,player_42,2025-04-22T20:01:00.219043,2025-04-22T22:01:00.219043,120,login,2025-04-22T21:05:00.219043,Mobile,SA,1.2,,,16.0,27.0,,win,1,0,0,64,1255
Studio_3,SPG_4,SinglePlayerGame_4,singleplayer,6e8fbf97-80cc-467b-9dd2-2a47614fa2f4,player_4,2025-04-06T12:01:00.219125,2025-04-06T13:02:00.219125,61,match_end,2025-04-06T12:51:00.219125,Mobile,AF,1.2,26.0,5876.0,,,37.0,,0,1,0,2716,2004
Studio_1,SPG_5,SinglePlayerGame_5,singleplayer,e38e9023-e3e2-4c06-87cc-b0a208117e93,player_40,2025-04-14T13:01:00.219337,2025-04-14T13:35:00.219337,34,level_complete,2025-04-14T13:12:00.219337,Mobile,SA,1.2,13.0,6310.0,,,20.0,,0,0,1,1191,72
Studio_3,SPG_1,SinglePlayerGame_1,singleplayer,ebf293f0-7795-4e06-807b-54d75d72fdc7,player_6,2025-04-22T11:01:00.219400,2025-04-22T11:27:00.219400,26,match_end,2025-04-22T11:11:00.219400,PC,SA,1.1,31.0,7137.0,,,11.0,,1,1,1,1366,4551
